AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT1G65670	CYP702A1	440.11	-2.1146	0.23988	-8.8155	1.1919e-18	3.2121e-17	full_name=cytochrome P450, family 702, subfamily A, polypeptide 1. cytochrome P450, family 702, subfamily A, polypeptide 1. a member of the cytochrome P450 gene family. molecular function unknown.
AT1G08470	SSL3	91.262	-2.1633	0.24542	-8.8147	1.1998e-18	3.2281e-17	full_name=strictosidine synthase-like 3. strictosidine synthase-like 3. Although this enzyme is predicted to encode a strictosidine synthase (SS), it lacks a conserved catalytic glutamate residue found in active SS enzymes and it is not expected to have SS activity.
AT2G43710	SSI2	2716.7	-1.2678	0.14392	-8.8089	1.2633e-18	3.3936e-17	full_name=suppressor of SA insensitive 2. Plant stearoyl-acyl-carrier-protein desaturase family protein. Encodes a stearoyl-ACP desaturase, involved in fatty acid desaturation. The ssi2 mutants have increased 18:0 and reduced 18:1 fatty acids. Exogenous application of glycerol to wild type plants mimics the ssi2 mutant phenotype. The altered 18:1 fatty acid content in the ssi2 mutants has an impact on SA- and JA-mediated defense signaling. ssi2 mutants resulted in hyper-resistance to green peach aphid and antibiosis activity in petiole exudates.
AT1G63180	UGE3	135.43	1.9274	0.21885	8.8071	1.2847e-18	3.4456e-17	full_name=UDP-D-glucose/UDP-D-galactose 4-epimerase 3. UDP-D-glucose/UDP-D-galactose 4-epimerase 3. Encodes a protein with UDP-D-glucose 4-epimerase activity. Involved in pollen development.
AT5G06839	TGA10	103.98	1.9325	0.21944	8.8064	1.2925e-18	3.461e-17	full_name=TGACG (TGA) motif-binding protein 10. bZIP transcription factor family protein.
AT2G29300		890.58	1.5239	0.17314	8.8014	1.3516e-18	3.6135e-17	NAD(P)-binding Rossmann-fold superfamily protein.
AT1G48130	PER1	36703	0.87743	0.099797	8.7921	1.4673e-18	3.9169e-17	full_name=1-cysteine peroxiredoxin 1. 1-cysteine peroxiredoxin 1. encodes a protein similar to the 1-cysteine (1-Cys) peroxiredoxin family of antioxidants. Expression is limited to seed (aleurone and embryo) and is not induced by ABA or drought.
AT4G01250	WRKY22	189.69	1.5321	0.17433	8.7886	1.5139e-18	4.0349e-17	WRKY family transcription factor. AtWRKY22 is a member of WRKY Transcription Factor; Group II-e.  It is involved in regulation of dark induced leaf senescence.
AT1G23800	ALDH2B7	489.82	1.2179	0.13861	8.7863	1.545e-18	4.1111e-17	full_name=aldehyde dehydrogenase 2B7. aldehyde dehydrogenase 2B7. Encodes a mitochondrial aldehyde dehydrogenase; nuclear gene for mitochondrial product.
AT5G48880	KAT5	253.09	-1.4141	0.16098	-8.7847	1.5674e-18	4.1643e-17	full_name=3-KETO-ACYL-COENZYME A THIOLASE 5. peroxisomal 3-keto-acyl-CoA thiolase 2. Encodes a peroxisomal 3-keto-acyl-CoA thiolase 2 precursor. EC2.3.1.16 thiolases. AT5G48880.1 is named PKT1 and AT5G48880.2 is named PKT2.
AT2G01450	MPK17	907.46	1.0616	0.12087	8.7833	1.588e-18	4.2124e-17	full_name=MAP kinase 17. MAP kinase 17. member of MAP Kinase
AT3G17240	mtLPD2	957.39	1.0543	0.12007	8.7806	1.6264e-18	4.3075e-17	full_name=lipoamide dehydrogenase 2. lipoamide dehydrogenase 2. lipoamide dehydrogenase precursor
AT5G56540	AGP14	2384.5	-1.1808	0.13458	-8.7745	1.7161e-18	4.5379e-17	full_name=arabinogalactan protein 14. arabinogalactan protein 14. Encodes arabinogalactan protein (AGP14). Mutants exhibit longer root hairs.
AT5G50360	AITR5	1562.7	1.0138	0.11565	8.7662	1.8472e-18	4.877e-17	von willebrand factor A domain protein.
AT3G27870	ALA8	942.49	1.4406	0.16436	8.7645	1.8758e-18	4.9447e-17	ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein.
AT3G11620		112.18	-2.1561	0.24631	-8.7536	2.0669e-18	5.4398e-17	alpha/beta-Hydrolases superfamily protein.
AT3G63410	APG1	247.39	-1.5751	0.17999	-8.751	2.115e-18	5.5578e-17	full_name=ALBINO OR PALE GREEN MUTANT 1. S-adenosyl-L-methionine-dependent methyltransferases superfamily protein. Encodes a MPBQ/MSBQ methyltransferase located in the chloroplast inner envelope membrane.  Mutant plants lack plastoquinone (PQ), suggesting that the APG1 protein is involved in the methylation step of PQ biosynthesis. The gene product is also involved in tocopherol (vitamin E) biosynthesis.
AT5G51550	EXL3	162.04	-2.1511	0.24582	-8.7508	2.1192e-18	5.5604e-17	full_name=EXORDIUM like 3. EXORDIUM like 3.
AT3G12920	BRG3	714.75	1.3999	0.16001	8.7484	2.1632e-18	5.667e-17	full_name=BOI-related gene 3. SBP (S-ribonuclease binding protein) family protein. Encodes one of the BRGs (BOI-related gene) involved in resistance to Botrytis cinerea.
AT5G09300		295.06	-1.3522	0.15464	-8.744	2.2491e-18	5.8829e-17	Thiamin diphosphate-binding fold (THDP-binding) superfamily protein.
AT2G25080	GPX1	546.15	1.2743	0.14575	8.7428	2.2749e-18	5.9411e-17	full_name=glutathione peroxidase 1. glutathione peroxidase 1. Encodes glutathione peroxidase.
AT4G13050	FATA2	53.443	-3.2695	0.37406	-8.7407	2.3174e-18	6.0428e-17	Acyl-ACP thioesterase.
AT3G27330		99.235	2.2141	0.25367	8.7283	2.5855e-18	6.7315e-17	zinc finger (C3HC4-type RING finger) family protein.
AT4G16370	OPT3	466.99	-1.5781	0.18087	-8.7251	2.6593e-18	6.913e-17	full_name=oligopeptide transporter. oligopeptide transporter. Encodes an oligopeptide transporter involved in  metal homeostasis.  It loads iron into the phloem, facilitates iron recirculation from the xylem to the phloem, and regulates both shoot-to-root iron signaling and iron redistribution from mature to developing tissues.
AT4G00430	PIP1;4	757.31	-1.2258	0.14056	-8.7209	2.7602e-18	7.1642e-17	full_name=plasma membrane intrinsic protein 1;4. plasma membrane intrinsic protein 1;4. a member of the plasma membrane intrinsic protein subfamily PIP1.
AT5G10070		429.1	1.2233	0.14029	8.7195	2.7953e-18	7.2442e-17	RNase L inhibitor protein-like protein.
AT2G18360		144.44	-2.3569	0.27063	-8.709	3.0657e-18	7.9327e-17	alpha/beta-Hydrolases superfamily protein.
AT4G34250	KCS16	186.49	-2.2627	0.25984	-8.7083	3.0859e-18	7.9728e-17	full_name=3-ketoacyl-CoA synthase 16. 3-ketoacyl-CoA synthase 16. Encodes KCS16, a member of the 3-ketoacyl-CoA synthase family involved in the biosynthesis of VLCFA (very long chain fatty acids).
AT4G04955	ALN	290.53	-1.6226	0.18634	-8.7074	3.1087e-18	8.0194e-17	full_name=allantoinase. allantoinase. Encodes an allantoinase which is involved in allantoin degradation and assimilation. Gene expression was induced when allantoin was added to the medium. The insertion mutant, ataln m2-1, did not grow well on the MS medium where allantoin, instead of ammonium nitrate, was supplied.
AT1G27350		972.99	-1.0429	0.11993	-8.6959	3.442e-18	8.8657e-17	Ribosome associated membrane protein RAMP4.
AT5G50170		2097.1	1.3811	0.15887	8.6933	3.5197e-18	9.052e-17	C2 calcium/lipid-binding and GRAM domain containing protein.
AT1G79840	GL2	212.3	-2.0951	0.24145	-8.6773	4.0533e-18	1.0409e-16	full_name=GLABRA 2. HD-ZIP IV family of homeobox-leucine zipper protein with lipid-binding START domain-containing protein. Glabra 2, a homeodomain protein affects epidermal cell identity including trichomes, root hairs, and seed coat. It also down-regulates seed oil content. Expressed in atrichoblasts and required to suppress root hair development. Also expressed abundantly during early seed development.  Directly regulated by WER.
AT2G34660	ABCC2	1156.3	-0.98831	0.11392	-8.6753	4.1262e-18	1.058e-16	full_name=ATP-binding cassette C2. multidrug resistance-associated protein 2. encodes a multidrug resistance-associated protein that is MgATP-energized glutathione S-conjugate pump.  An ABCC-type arsenite-phytochelatin transporter. The expression of this gene is upregulated by herbicide safeners such as benoxacor and fenclorim.
AT5G09990	PROPEP5	91.761	2.1812	0.25167	8.6669	4.441e-18	1.137e-16	full_name=elicitor peptide 5 precursor. elicitor peptide 5 precursor.
AT1G17060	CYP72C1	450.31	-1.5562	0.17965	-8.6623	4.6228e-18	1.1817e-16	full_name=cytochrome p450 72c1. cytochrome p450 72c1. Encodes a protein with similarity to other cytochrome P450's and is a homolog of BAS1. Over expression causes a dwarf phenotype resembling brassinolide resistant mutants. Double mutant analysis of sob7/bas1 loss of function mutants suggests these genes have redundant functions in light responsiveness. SOB7 may function in metabolizing brassinolides. Expressed in leaf, root, stem and silique but expression highest in flower and cauline leaves. Dominant overexpressing plants have dwarf phenotype, short siliques/seeds, rounded dark green leaves and short hypocotyls in light and dark. Loss of function alleles result in plants with long hypocotyls.
AT1G75390	bZIP44	217.81	-1.9202	0.22169	-8.6617	4.6467e-18	1.186e-16	full_name=basic leucine-zipper 44. basic leucine-zipper 44.
AT1G06430	FTSH8	1423.2	-1.0162	0.11737	-8.6582	4.7939e-18	1.2217e-16	full_name=FTSH protease 8. FTSH protease 8. encodes a FtsH protease that is localized to the chloroplast
AT3G26570	PHT2;1	98.487	-2.2408	0.25892	-8.6541	4.9691e-18	1.2645e-16	full_name=phosphate transporter 2;1. phosphate transporter 2;1. low affinity phosphate transporter
AT1G62640	KAS III	188.03	-1.732	0.20019	-8.6519	5.0662e-18	1.2873e-16	full_name=3-ketoacyl-acyl carrier protein synthase III. 3-ketoacyl-acyl carrier protein synthase III. 3-ketoacyl-acyl carrier protein synthase III (KAS III)
AT2G34710	PHB	190.32	-1.7984	0.20789	-8.6511	5.1005e-18	1.2924e-16	full_name=PHABULOSA. Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein. Dominant PHB mutations cause transformation of abaxial leaf fates into adaxial leaf fates. Encodes a member of HD-Zip family which contains homeodomain-leucine zipper domains and domain similar to a mammalian sterol binding domain. Has overlapping functions with PHAVOLUTA, REVOLUTA and CORONA.
AT5G20230	BCB	49.904	3.0872	0.35686	8.6511	5.1015e-18	1.2924e-16	full_name=blue-copper-binding protein. blue-copper-binding protein. Al-stress-induced gene
AT2G43360	BIO2	70.604	-2.67	0.30881	-8.6461	5.3268e-18	1.3474e-16	full_name=BIOTIN AUXOTROPH 2. Radical SAM superfamily protein. Catalyzes the conversion of dethiobiotin to biotin.
AT3G61990	OMTF3	57.005	3.1636	0.36601	8.6435	5.4532e-18	1.3773e-16	full_name=O-MTase family 3 protein. S-adenosyl-L-methionine-dependent methyltransferases superfamily protein. Encodes a protein methyltransferase. Involved in the methylation of plant transmembrane proteins.
AT2G22080		1415.3	0.8671	0.10033	8.6426	5.4967e-18	1.3862e-16	transmembrane protein.
AT4G34610	BLH6	130.94	-2.1229	0.24593	-8.6322	6.018e-18	1.5154e-16	full_name=BEL1-like homeodomain 6. BEL1-like homeodomain 6.
AT1G76620	PDE339	83.96	-2.2911	0.26546	-8.6306	6.1048e-18	1.535e-16	Serine/Threonine-kinase, putative (Protein of unknown function, DUF547).
AT3G50240	KICP-02	46.506	-4.3347	0.50264	-8.6239	6.4736e-18	1.6238e-16	ATP binding microtubule motor family protein. Encodes a kinesin-related protein.
AT1G68510	LBD42	46.833	-4.1986	0.48686	-8.6238	6.4772e-18	1.6238e-16	full_name=LOB domain-containing protein 42. LOB domain-containing protein 42.
AT1G52760	LysoPL2	321.37	-1.2577	0.1459	-8.62	6.6928e-18	1.6754e-16	full_name=lysophospholipase 2. lysophospholipase 2. Encodes caffeoyl shikimate esterase and is involved in lignin biosynthesis. CSE converts caffeoyl shikimate to caffiate. Loss of function mutations have reduced lignin content and collapsed vessel elements. It is also reported to function as a lysophospholipase 2 (LysoPL2) involved in tolerance to cadmium-induced oxidative stress.  Binds Acyl-CoA-binding protein 2 (ACBP2).
AT2G45900	TRM13	45.783	-4.0478	0.47016	-8.6094	7.3429e-18	1.8354e-16	full_name=TON1 Recruiting Motif 13. Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-like protein.
AT3G48270	CYP71A26	2086.2	1.2083	0.14055	8.5967	8.2054e-18	2.048e-16	full_name=cytochrome P450, family 71, subfamily A, polypeptide 26. cytochrome P450, family 71, subfamily A, polypeptide 26. putative cytochrome P450
AT3G03490	PEX19-1	644.45	1.2752	0.14842	8.5918	8.5605e-18	2.1334e-16	full_name=peroxin 19-1. peroxin 19-1. Encodes one of two PEX19 peroxin isoforms.  It is predominantly cytosolic and forms dimers.
AT3G48670	IDN2	377.85	-1.1429	0.13315	-8.5834	9.2071e-18	2.2912e-16	full_name=INVOLVED IN DE NOVO 2. XH/XS domain-containing protein. Encodes IDN2 (INVOLVED IN DE NOVO 2), a double-stranded RNA-binding protein involved in de novo methylation and small interfering RNA (siRNA)-mediated maintenance methylation. IND2 is a component of the RNA-directed DNA methylation pathway.
AT1G48300	DGAT3	1084.4	-0.87863	0.10246	-8.5756	9.8537e-18	2.4485e-16	full_name=diacylglycerol acyltransferase 3. diacylglycerol acyltransferase.
AT5G23190	CYP86B1	491.44	-1.3202	0.15401	-8.572	1.0167e-17	2.5227e-16	full_name=cytochrome P450, family 86, subfamily B, polypeptide 1. cytochrome P450, family 86, subfamily B, polypeptide 1. cytochrome P450 CYP86B1, nuclear gene for chloroplast product.  CYP86B1 is a very long chain fatty acid hydroxylase specifically involved in polyester monomer biosynthesis during the course of plant development.
AT5G62700	TUB3	238.99	-1.6815	0.19635	-8.5641	1.0897e-17	2.6998e-16	full_name=tubulin beta chain 3. tubulin beta chain 3. encodes tubulin beta-2/beta-3 chain
AT3G55620	eIF6A	862.68	0.95798	0.1119	8.561	1.1188e-17	2.7679e-16	full_name=eukaryotic initiation facor 6A. Translation initiation factor IF6.
AT4G10840	KLCR1	255.49	-1.43	0.16726	-8.5497	1.2338e-17	3.048e-16	full_name=kinesin light chain-related 1. Tetratricopeptide repeat (TPR)-like superfamily protein.
AT4G28510	PHB1	447.72	1.1772	0.13771	8.5485	1.2469e-17	3.0758e-16	full_name=prohibitin 1. prohibitin 1. prohibitin 1 (Atphb1)
AT5G63190	MRF1	1399.5	1.0825	0.12669	8.545	1.2849e-17	3.1649e-16	MA3 domain-containing protein.
AT4G31860		1601.9	0.81928	0.095888	8.5441	1.295e-17	3.1852e-16	Protein phosphatase 2C family protein.
AT5G50240	PIMT2	1179.8	0.8781	0.10278	8.5432	1.3056e-17	3.2065e-16	full_name=protein-l-isoaspartate methyltransferase 2. protein-l-isoaspartate methyltransferase 2. L-isoaspartyl methyltransferase 2 (PIMT2)gene,  alternatively spliced.
AT5G66780		5687.6	1.0277	0.12037	8.5381	1.3643e-17	3.3458e-16	late embryogenesis abundant protein.
AT2G32530	CSLB03	93.672	-2.7603	0.3235	-8.5325	1.4324e-17	3.5078e-16	full_name=cellulose synthase-like B3. cellulose synthase-like B3. encodes a gene similar to cellulose synthase
AT3G08590	iPGAM2	266.75	-1.4762	0.17305	-8.5306	1.4559e-17	3.5602e-16	full_name=2,3-biphosphoglycerate-independent phosphoglycerate mutase 2. Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent. Encodes a 2,3-biphosphoglycerate-independent phosphoglycerate mutase that is involved in pollen development and stomatal movement.
AT3G23090	WDL3	1295.9	-0.97826	0.11474	-8.5259	1.5162e-17	3.7023e-16	TPX2 (targeting protein for Xklp2) protein family.
AT4G21380	RK3	47.249	-3.9838	0.46729	-8.5254	1.5233e-17	3.7141e-16	full_name=receptor kinase 3. receptor kinase 3. encodes a putative receptor-like serine/threonine protein kinases that is similar to Brassica self-incompatibility (S) locus. Expressed in root. Shoot expression limited to limited to the root-hypocotyl transition zone and at the base of lateral roots as well as in axillary buds, and pedicels.
AT1G28360	ERF12	176.75	1.5254	0.17929	8.5078	1.7722e-17	4.3149e-16	full_name=ERF domain protein 12. ERF domain protein 12. encodes a member of the ERF (ethylene response factor) subfamily B-1 of ERF/AP2 transcription factor family (ERF12). The protein contains one AP2 domain. There are 15 members in this subfamily including ATERF-3, ATERF-4, ATERF-7, and leafy petiole.
AT5G03210	DIP2	482.51	1.7078	0.20109	8.4926	2.0199e-17	4.9109e-16	full_name=DBP-interacting protein 2. E3 ubiquitin-protein ligase. Encodes a small polypeptide contributing to resistance to potyvirus.
AT1G02500	SAM1	1085.2	-1.0644	0.12546	-8.4834	2.1868e-17	5.3089e-16	full_name=S-adenosylmethionine synthetase 1. S-adenosylmethionine synthetase 1. encodes a S-adenosylmethionine synthetase. SAM1 is regulated by protein S-nitrosylation. The covalent binding of nitric oxide (NO) to the Cys114 residue inhibits the enzyme activity.
AT3G19210	RAD54	78.289	2.4702	0.29131	8.4795	2.2623e-17	5.4843e-16	full_name=homolog of RAD54. DNA repair/recombination protein. Encodes RAD54, a member of the SWI2/SNF2 family of DNA-stimulated ATPases.  Functions in DNA repair via homologous recombination.
AT4G10960	UGE5	169.58	1.9389	0.22875	8.4761	2.3283e-17	5.6363000000000005e-16	full_name=UDP-D-glucose/UDP-D-galactose 4-epimerase 5. UDP-D-glucose/UDP-D-galactose 4-epimerase 5. Encodes a protein with UDP-D-glucose 4-epimerase activity.
AT3G53510	ABCG20	522.44	-1.3825	0.16318	-8.4723	2.405e-17	5.8137e-16	full_name=ATP-binding cassette G20. ABC-2 type transporter family protein. Belongs to a clade of five Arabidopsis thaliana ABCG half-transporters that are required for synthesis of an effective suberin barrier in roots and seed coats (ABCG2, ABCG6, and ABCG20) and for synthesis of an intact pollen wall (ABCG1 and ABCG16).
AT5G56220		87.928	-2.3383	0.27607	-8.4701	2.4528e-17	5.9206e-16	P-loop containing nucleoside triphosphate hydrolases superfamily protein.
AT1G47980		2194.6	0.94987	0.11218	8.4674	2.5096e-17	6.0491e-16	desiccation-like protein.
AT1G66760		90.471	2.2568	0.26677	8.4597	2.6817e-17	6.4547e-16	MATE efflux family protein.
AT1G69830	AMY3	558.18	-1.0679	0.12628	-8.4563	2.76e-17	6.6338e-16	full_name=alpha-amylase-like 3. alpha-amylase-like 3. Encodes a plastid-localized &#945;-amylase. Expression is reduced in the SEX4 mutant. Loss of function mutations show normal diurnal pattern of starch accumulation/degradation.  Expression follows circadian rhythms.
AT2G33860	ETT	127.19	-2.1079	0.24929	-8.4557	2.7743e-17	6.6588e-16	full_name=ETTIN. Transcriptional factor B3 family protein / auxin-responsive factor AUX/IAA-like protein. ettin (ett) mutations have pleiotropic effects on Arabidopsis flower development, causing increases in perianth organ number, decreases in stamen number and anther formation, and apical-basal patterning defects in the gynoecium. The ETTIN gene encodes a protein with homology to DNA binding proteins which bind to auxin response elements. ETT transcript is expressed throughout stage 1 floral meristems and subsequently resolves to a complex pattern within petal, stamen and carpel primordia.  ETT probably functions to impart regional identity in floral meristems that affects perianth organ number spacing, stamen formation, and regional differentiation in stamens and the gynoecium. During stage 5, ETT expression appears in a ring at the top  of the floral meristem before morphological appearance of the gynoecium, consistent with the proposal that ETT is involved in prepatterning apical and basal boundaries in the gynoecium primordium.  It is a target of the ta-siRNA tasiR-ARF.
AT1G75540	BBX21	653.96	1.0379	0.12277	8.4536	2.8246e-17	6.7697e-16	full_name=B-box domain protein 21. salt tolerance homolog2. Encodes a B-box zinc finger transcription factor BBX21 (also named STH2/salt tolerance homolog2 and LHUS/long hypocotyl under shade).  Interacts with COP1 to control de-etiolation.  Also genetically interacts with COP1 to regulate shade avoidance.
AT4G26590	OPT5	931.08	-0.89809	0.10638	-8.4424	3.109e-17	7.4408e-16	full_name=oligopeptide transporter 5. oligopeptide transporter 5. oligopeptide transporter
AT5G54160	OMT1	822.28	-1.1653	0.13804	-8.4416	3.129e-17	7.4781e-16	full_name=O-methyltransferase 1. O-methyltransferase 1. A caffeic acid/5-hydroxyferulic acid O-methyltransferase. Interacts with 14-4-3 proteins in yeast 2 hybrid assay.  AtOMT1 (At5g54160) encodes a flavonol 3?-O-methyltransferase that is highly active towards quercetin and myricetin. The substrate specificity identifies the enzyme as flavonol 3?-methyltransferase which replaces the former annotation of the gene to encode a caffeic acid/5-hydroxyferulic acid O-methyltransferase
AT5G52230	MBD13	339.68	-1.4394	0.17081	-8.4271	3.5438e-17	8.4575e-16	full_name=methyl-CPG-binding domain protein 13. methyl-CPG-binding domain protein 13. Protein containing methyl-CpG-binding domain.Has sequence similarity to human MBD proteins.
AT3G05180		65.732	-2.6629	0.31601	-8.4266	3.5597e-17	8.4836e-16	GDSL-like Lipase/Acylhydrolase superfamily protein.
AT2G18950	HPT1	228.98	-1.4812	0.17588	-8.4217	3.7091e-17	8.8271e-16	full_name=homogentisate phytyltransferase 1. homogentisate phytyltransferase 1. Encodes homogentisate phytyltransferase involved in tocopherol biosynthesis. Has impact on seed longevity and plays a role in the adaptation to low temperature stress, notably phloem loading.
AT1G71140	DTX14	87.334	2.1491	0.25527	8.419	3.7978e-17	9.0254e-16	MATE efflux family protein.
AT3G46670	UGT76E11	131.24	1.8696	0.2221	8.418	3.8288e-17	9.0864e-16	full_name=UDP-glucosyl transferase 76E11. UDP-glucosyl transferase 76E11.
AT2G28780		126.57	1.9131	0.22736	8.4146	3.9434e-17	9.3451e-16	P-hydroxybenzoic acid efflux pump subunit.
AT5G66310		99.819	-2.4317	0.289	-8.4141	3.9595e-17	9.3703e-16	ATP binding microtubule motor family protein.
AT3G19820	DWF1	228.18	-1.8817	0.2237	-8.412	4.0313e-17	9.5268e-16	full_name=DWARF 1. cell elongation protein / DWARF1 / DIMINUTO (DIM). Involved in the conversion of the early brassinosteroid precursor  24-methylenecholesterol to campesterol. Brassinosteroids affect cellular elongation. Mutants have dwarf phenotype.  DWF1 is a Ca2+-dependent calmodulin-binding protein.
AT1G67280	ATGLYI6	811.76	0.97379	0.11585	8.4058	4.2487e-17	1.0027e-15	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily protein.
AT4G09020	ISA3	573.51	-1.314	0.15654	-8.3941	4.6929e-17	1.1058e-15	full_name=isoamylase 3. isoamylase 3. Encodes an isoamylase-like protein. Mutant studies show that the gene is strongly involved in starch breakdown. A GUS-protein fusion product was shown to localize to the surface of chloroplastic structures reminiscent of starch granules. In the mutants, the chloroplastic &#945;-amylase AMY3 is upregulated.
AT2G29190	PUM2	529.2	1.011	0.12044	8.394	4.6989e-17	1.1058e-15	full_name=pumilio 2. pumilio 2. Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.
AT4G28020		62.899	2.622	0.31244	8.3918	4.7866e-17	1.1249e-15	tRNA-thr(GGU) m(6)t(6)A37 methyltransferase.
AT1G07645	DSI-1VOC	3127.4	1.1193	0.13341	8.3896	4.8795e-17	1.1451e-15	full_name=dessication-induced 1VOC superfamily protein. dessication-induced 1VOC superfamily protein.
AT1G15330		294.52	1.5321	0.18284	8.3794	5.3199e-17	1.2467e-15	Cystathionine beta-synthase (CBS) protein.
AT3G13640	ABCE1	104.98	-1.9733	0.23559	-8.3759	5.4805e-17	1.2826e-15	full_name=ATP-binding cassette E1. RNAse l inhibitor protein 1. member of RLI subfamily
AT2G35620	FEI2	84.92	-2.2343	0.26701	-8.368	5.8601e-17	1.3695e-15	full_name=FEI 2. Leucine-rich repeat protein kinase family protein. Encodes a plasma membrane localized leucine-rich repeat receptor kinase that is involved in cell wall elongation. Loss of function mutations of FEI1 and FEI2 exhibit defects in root and hypocotyl cell elongation. Double mutants are defective in cell wall biosynthesis and have thick hypocotyls, and short, thick roots.
AT4G19390		491.48	1.1032	0.13196	8.3604	6.249e-17	1.4584e-15	Uncharacterized protein family (UPF0114).
AT3G25780	AOC3	79.527	2.4872	0.29771	8.3544	6.5745e-17	1.5323e-15	full_name=allene oxide cyclase 3. allene oxide cyclase 3. Encodes allene oxide cyclase, one of the enzymes involved in jasmonic acid biosynthesis.  One of four genes in Arabidopsis that encode this enzyme.  mRNA expression is upregulated in senescing leaves.  Note: Nomenclature for Arabidopsis allene oxide cyclase 3 (AOC3, AT3G25780) gene is based on Stenzel et al. 2003 Plant Molecular Biology 51:895-911. AOC3 (AT3G25780) is also referred to as AOC2 in He et al. 2002 Plant Physiology, 128:876-884.
AT5G49690		45.08	5.6522	0.67826	8.3333	7.8622e-17	1.8299e-15	UDP-Glycosyltransferase superfamily protein.
AT1G16300	GAPCP-2	58.115	2.5487	0.30612	8.3258	8.3743e-17	1.9464e-15	full_name=glyceraldehyde-3-phosphate dehydrogenase of plastid 2. glyceraldehyde-3-phosphate dehydrogenase of plastid 2. Encodes one of the chloroplast/plastid localized GAPDH isoforms (GAPCp1/At1g79530 and GAPCp2/At1g16300). gapcp double mutants display a drastic phenotype of arrested root development, dwarfism and sterility. GAPCps are important for the synthesis of serine in roots.
AT5G59540		37.679	4.0158	0.48256	8.3219	8.655e-17	2.0088e-15	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein.
AT5G06530	ABCG22	43.676	-4.1112	0.49404	-8.3217	8.6708e-17	2.0097e-15	full_name=ATP-binding cassette G22. ABC-2 type transporter family protein. Encodes ABCG22, an ABC transporter gene. Mutation results in increased water transpiration and drought susceptibility.
AT2G04030	CR88	1564.7	1.0087	0.12124	8.32	8.799e-17	2.0367e-15	Chaperone protein htpG family protein. Encodes a chloroplast-targeted 90-kDa heat shock protein located in the stroma involved in red-light mediated deetiolation response and crucial for protein import into the chloroplast stroma. Mutants are resistant to chlorate, have elongated hypocotyls in light, and affect the expression of NR2, CAB, and RBCS but NOT NR1 and NiR.
AT3G26480		147.15	1.5786	0.18983	8.3158	9.1132e-17	2.1065e-15	Transducin family protein / WD-40 repeat family protein.
AT5G22470	ADP-RIBOSE	22058	1.2544	0.15093	8.3109	9.4973e-17	2.1923e-15	poly ADP-ribose polymerase 3.
AT3G54320	WRI1	335.06	-1.8482	0.22251	-8.3059	9.9062e-17	2.2836e-15	full_name=WRINKLED 1. Integrase-type DNA-binding superfamily protein. WRINKLED1 encodes transcription factor of the AP2/ERWEBP class. Protein has two plant-specific (AP2/EREB) DNA-binding domains and is involved in the control of storage compound biosynthesis in Arabidopsis. Mutants have wrinkled seed phenotype, due to a defect in the incorporation of sucrose and glucose into triacylglycerols. Transgenic sGsL plants (21-day-old) grown on 6% sucrose for 24 hours had 2-fold increase in levels of expressions (sGsL line carries a single copy of T-DNA containing the Spomin::GUS-Spomin::LUC dual reporter genes in the upper arm of chromosome 5 of ecotype Col-0. The sporamin .minimal. promoter directs sugar-inducible expression of the LUC and GUS reporters in leaves). Regulation by LEC2 promotes fatty acid accumulation during seed maturation.
AT1G62080	TBA3	44425	-2.9846	0.35939	-8.3046	1.0012e-16	2.3048e-15	transmembrane protein.
AT2G03810		228.05	1.3987	0.16848	8.3015	1.0278e-16	2.3624e-15	18S pre-ribosomal assembly protein gar2-like protein.
AT5G52190		105.2	2.1872	0.26347	8.3014	1.029e-16	2.3624e-15	Sugar isomerase (SIS) family protein.
AT1G60710	ATB2	363.77	-1.2611	0.15194	-8.3001	1.0399e-16	2.3841e-15	NAD(P)-linked oxidoreductase superfamily protein. Encodes ATB2.
AT3G59660	BAGP1	262.07	-1.2337	0.14873	-8.2953	1.0833e-16	2.4802e-15	C2 domain-containing protein / GRAM domain-containing protein.
AT2G35860	FLA16	359.46	-1.6949	0.20432	-8.295	1.0861e-16	2.4832e-15	full_name=FASCICLIN-like arabinogalactan protein 16 precursor. FASCICLIN-like arabinogalactan protein 16 precursor.
AT1G28400		370.69	-1.6109	0.19425	-8.293	1.1044e-16	2.5217e-15	GATA zinc finger protein.
AT1G70780		2425.2	1.01	0.12196	8.2816	1.215e-16	2.7706e-15	hypothetical protein.
AT5G20045		131.33	-2.0865	0.25196	-8.2811	1.2209e-16	2.7803e-15	transmembrane protein.
AT1G20560	AAE1	146.6	-1.8012	0.21777	-8.2712	1.3267e-16	3.0171e-15	full_name=acyl activating enzyme 1. acyl activating enzyme 1.
