AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT2G42300		203.6	0.14162	0.16169	0.87584	0.38112	0.94279	basic helix-loop-helix (bHLH) DNA-binding superfamily protein.
AT1G22610	MCTP6	1560.9	0.073149	0.083545	0.87557	0.38127	0.94279	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein.
AT2G45030		509.23	-0.10055	0.11484	-0.87555	0.38127	0.94279	Translation elongation factor EFG/EF2 protein.
AT1G80890	OEP9.2	211.64	0.15133	0.17295	0.87499	0.38158	0.94315	GAG1At protein.
AT1G47540		2743.9	0.24471	0.2797	0.87488	0.38164	0.94315	Scorpion toxin-like knottin superfamily protein.
AT5G25630		483.15	0.10681	0.12213	0.87452	0.38184	0.94338	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT1G53910	RAP2.12	1780	0.07546	0.086327	0.87412	0.38205	0.94346	full_name=related to AP2 12. related to AP2 12. Encodes a member of the ERF (ethylene response factor) subfamily B-2 of ERF/AP2 transcription factor family (RAP2.12). The protein contains one AP2 domain. There are 5 members in this subfamily including RAP2.2 AND RAP2.12. Involved in oxygen sensing.
AT3G04550	RAF1	142.65	-0.16843	0.19272	-0.874	0.38212	0.94346	rubisco accumulation factor-like protein.
AT1G59990	EMB3108	291.92	-0.12942	0.14812	-0.87374	0.38226	0.94346	full_name=EMBRYO DEFECTIVE 3108. DEA(D/H)-box RNA helicase family protein.
AT1G12430	ARK3	169.33	0.16665	0.19079	0.87344	0.38242	0.94346	full_name=armadillo repeat kinesin 3. armadillo repeat kinesin 3. Encodes the kinesin-like protein PAK has an Armadillo motif tail and is involved  in guard cell development in Arabidopsis (from Genbank record AF159052).However, no defect in stomatal complexes has been observed in loss of function mutations.  It accumulates at the preprophase band (PPB) in a cell-cycle and microtubule-dependent manner and is most highly expressed in cells where the placement of the division plane (early embryogenesis, stomatal lineages) is critical.
AT1G36370	SHM7	492.01	0.14677	0.16807	0.8733	0.3825	0.94346	full_name=serine hydroxymethyltransferase 7. serine hydroxymethyltransferase 7. Encodes a putative serine hydroxymethyltransferase.
AT1G02990		326.8	0.12104	0.13867	0.87284	0.38275	0.94346	hypothetical protein.
AT5G45410	ATNHR2A	593.42	0.10235	0.11729	0.87259	0.38289	0.94346	zinc finger B-box protein.
AT4G09340		385.18	0.10973	0.1258	0.87228000000000006	0.38306	0.94346	SPla/RYanodine receptor (SPRY) domain-containing protein.
AT3G04605	MUG1	316.59	0.1319	0.15125	0.87207	0.38317	0.94346	full_name=MUSTANG 1. transposable_element_gene. Encodes a member of a domesticated transposable element gene family MUSTANG. Members of this family are derived from transposable elements genes but gained function in plant fitness and flower development. Known members include: AT3G04605 (MUG1), AT2G30640 (MUG2), AT1G06740 (MUG3), AT5G16505 (MUG4), AT3G06940 (MUG5), AT5G48965 (MUG6), AT3G05850 (MUG7) and AT5G34853 (MUG8).
AT5G05610	AL1	544.8	0.093172	0.10686	0.87187	0.38328	0.94346	full_name=alfin-like 1. alfin-like 1. Encodes a member of the Alfin1-like family of nuclear-localized PHD (plant homeodomain) domain containing proteins. All AL proteins except AL3 bind to di- or trimethylated histone H3 (H3K4me3/2). Members of this family include: AT5G05610 (AL1), AT3G11200 (AL2), AT3G42790 (AL3), AT5G26210 (AL4), AT5G20510 (AL5), AT2G02470 (AL6), AT1G14510 (AL7).
AT2G18040	PIN1AT	290.21	-0.12046	0.13817	-0.87187	0.38328	0.94346	full_name=peptidylprolyl cis/trans isomerase, NIMA-interacting 1. peptidylprolyl cis/trans isomerase, NIMA-interacting 1. phosphorylation-specific peptidyl prolyl cis/trans isomerase (PPIase) with specificity for phosphoserine-proline bonds
AT3G09210	PTAC13	190.37	0.14752	0.16921	0.87179	0.38332	0.94346	full_name=plastid transcriptionally active 13. plastid transcriptionally active 13.
AT3G54210	PRPL17	530.33	-0.102	0.11701	-0.87173	0.38336	0.94346	Ribosomal protein L17 family protein.
AT2G23320	WRKY15	2554.3	0.081379	0.093368	0.8716	0.38343	0.94346	full_name=WRKY DNA-binding protein 15. WRKY DNA-binding protein 15. Encodes WRKY DNA-binding protein 15 (WRKY15).
AT4G31670	UBP18	1017.7	0.09005	0.10333	0.87148	0.38349	0.94346	full_name=ubiquitin-specific protease 18. ubiquitin-specific protease 18.
AT5G50780	ATMORC4	857.56	0.079641	0.091425	0.87111	0.38369	0.94366	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein.
AT5G60680		226.08	0.16205	0.18611	0.87076	0.38388	0.94366	transcription initiation factor TFIID subunit (Protein of unknown function, DUF584).
AT3G12630	SAP5	306.93	-0.1434	0.16479	-0.87017	0.38421	0.94366	full_name=stress associated protein 5. A20/AN1-like zinc finger family protein. Encodes a protein with E3 ligase activity that acts as a positive regulator of stress responses in Arabidopsis.
AT4G15840		324.22	0.11272	0.12954	0.87015	0.38422	0.94366	BTB/POZ domain-containing protein.
AT5G02740		205.81	-0.14402	0.16551	-0.87015	0.38422	0.94366	Ribosomal protein S24e family protein.
AT1G25422		433.01	-0.11662	0.13402	-0.87014	0.38423	0.94366	hypothetical protein.
AT2G22450	RIBA2	557.55	-0.098434	0.11318	-0.86968	0.38448	0.94371	full_name=homolog of ribA 2. riboflavin biosynthesis protein.
AT2G16920	UBC23	222.08	0.14712	0.16925	0.86926	0.3847	0.94371	full_name=ubiquitin-conjugating enzyme 23. ubiquitin-conjugating enzyme 23.
AT3G04470		326.22	-0.11562	0.13308	-0.86879	0.38496	0.94371	Ankyrin repeat family protein.
AT4G00585		169.11	-0.15051	0.1733	-0.86852	0.38511	0.94371	transmembrane protein.
AT5G51220		199.28	0.14388	0.16566	0.86851	0.38511	0.94371	ubiquinol-cytochrome C chaperone family protein.
AT1G04920	SPS3F	1118	0.10358	0.11927	0.86851	0.38512	0.94371	full_name=sucrose phosphate synthase 3F. sucrose phosphate synthase 3F. Encodes a protein with putative sucrose-phosphate synthase activity.
AT2G35920		390.51	-0.11198	0.12905	-0.86773	0.38554	0.94371	RNA helicase family protein.
AT5G01160	HAKAI	462.79	0.099116	0.11423	0.86766	0.38558	0.94371	RING/U-box superfamily protein.
AT3G27020	YSL6	2123.3	-0.071573	0.082505	-0.8675	0.38567	0.94371	full_name=YELLOW STRIPE like 6. YELLOW STRIPE like 6. Arabidopsis thaliana metal-nicotianamine transporter YSL6
AT2G46820	PSI-P	206.53	-0.14382	0.1658	-0.86747	0.38569	0.94371	full_name=photosystem I P subunit. photosystem I P subunit. Encodes the P subunit of Photosystem I. About 25% of the TMP14 pool appeared to be phosphorylated, and this ratio is not affected by light. Contains seven phosphorylation sites on threonine residue and chloroplast targeting signal. Located in the proximity of PSI-L, -H and -O subunits.
AT1G48830		829.81	-0.084001	0.096843	-0.8674	0.38572	0.94371	Ribosomal protein S7e family protein.
AT4G17870	PYR1	291.72	0.20749	0.23931	0.86705	0.38591	0.94371	full_name=PYRABACTIN RESISTANCE 1. Polyketide cyclase/dehydrase and lipid transport superfamily protein. Encodes a member of the PYR (pyrabactin resistance  )/PYL(PYR1-like)/RCAR (regulatory components of ABA receptor) family proteins with 14 members.  PYR/PYL/RCAR family proteins function as abscisic acid sensors. Mediate ABA-dependent regulation of protein phosphatase 2Cs ABI1 and ABI2.
AT3G22380	TIC	1852.4	-0.10023	0.11562	-0.86688	0.38601	0.94371	full_name=TIME FOR COFFEE. time for coffee. Encodes a nucleus-acting plant-specific clock regulator working close to the central oscillator and affecting the circadian gating of light responses.  Circadian gating is the alteration of circadian phase according to the photoperiod of the entraining day/light cycle and the rhythmic antagonism of light responses in the early subjective night.  TIC differentially regulates CCA1 and PRR9 from LHY, with LHY expression as a dominant genetic target of TIC action. Also shown to be invoved in the maintenance of Arabidopsis thaliana metabolic homeostasis.
AT1G31280	AGO2	314.75	0.12702	0.14659	0.86647	0.38623	0.94371	full_name=argonaute 2. Argonaute family protein. Encodes Argonaute gene that binds viral siRNAs and is involved in antiviral defense response. Regulates innate immunity.
AT3G53930	ATG1B	186.95	0.15731	0.18166	0.86594	0.38652	0.94371	Protein kinase superfamily protein.
AT2G46900		900.29	0.083984	0.097015	0.86568	0.38666	0.94371	transcription factor-like protein.
AT1G14300		466.43	-0.10069	0.11634	-0.86549	0.38677	0.94371	ARM repeat superfamily protein.
AT1G56330	SAR1B	129.81	-0.17125	0.19787	-0.86545	0.38679	0.94371	full_name=secretion-associated RAS 1B. secretion-associated RAS 1B. Encodes a small GTP-binding protein implicated in ER to cis-Golgi transport of other proteins.  A member of ARF-like GTPase family. A thaliana has 21 members, in two subfamilies, ARF and ARF-like (ARL) GTPases.   The protein is found associated to the ER and free in the cytosol.
AT1G27290		679.97	0.1128	0.13034	0.86542	0.38681	0.94371	transmembrane protein.
AT1G03680	THM1	342.79	0.11192	0.12933	0.86539	0.38683	0.94371	full_name=thioredoxin M-type 1. thioredoxin M-type 1. encodes a chloroplast thioredoxin similar to prokaryotic thioredoxins.
AT5G42980	TRX3	3640.7	0.10327	0.11937	0.8652	0.38693	0.94371	full_name=thioredoxin 3. thioredoxin 3. encodes a cytosolic thioredoxin that reduces disulfide bridges of target proteins by the reversible formation of a disulfide bridge between two neighboring Cys residues present in the active site. Thioredoxins have been found to regulate a variety of biological reactions in prokaryotic and eukaryotic cells.
AT3G26480		137.23	0.17933	0.20733	0.86494	0.38707	0.94371	Transducin family protein / WD-40 repeat family protein.
AT1G49350	PUKI	200.83	-0.13974	0.16159	-0.8648	0.38715	0.94371	pfkB-like carbohydrate kinase family protein.
AT5G14220	HEMG2	199.26	0.13716	0.1587	0.86431	0.38742	0.94371	Flavin containing amine oxidoreductase family. Encodes PPO2, a putative protoporphyrinogen oxidase based on sequence homology.  Also known as MEE61 (maternal effect embryo arrest 61).  mee61 mutant shows arrested endosperm development.
AT5G23575		1591.6	-0.076098	0.08805	-0.86426	0.38744	0.94371	Transmembrane CLPTM1 family protein.
AT5G08780		192.23	0.14552	0.16838	0.86423	0.38746	0.94371	winged-helix DNA-binding transcription factor family protein.
AT4G27940	MTM1	293.02	0.12567	0.14552	0.8636	0.38781	0.94371	full_name=manganese tracking factor for mitochondrial SOD2. manganese tracking factor for mitochondrial SOD2.
AT1G53780		4433.7	-0.075134	0.087012	-0.86349	0.38787	0.94371	26S proteasome regulatory complex ATPase.
AT1G25370		155.55	0.17759	0.20569	0.8634	0.38792	0.94371	hypothetical protein (DUF1639).
AT2G13440		320.82	-0.11761	0.13632	-0.86274	0.38828	0.94371	glucose-inhibited division family A protein.
AT3G07370	CHIP	533.56	0.097815	0.1134	0.86257	0.38838	0.94371	full_name=carboxyl terminus of HSC70-interacting protein. carboxyl terminus of HSC70-interacting protein. Encodes AtCHIP, a new class of E3 ubiquitin ligases with three tetratricopeptide repeats and a U-box domain, structurally similar to the animal CHIP proteins. Plays an important role in plant cellular metabolism under temperature stress conditions. Functions as an E3 ubiquitin ligase of protein phosphatase 2A subunits and alters plant response to abscisic acid treatment. Belongs to one of the 36 carboxylate clamp (CC)-tetratricopeptide repeat (TPR) proteins (Prasad 2010, Pubmed ID: 20856808) with potential to interact with Hsp90/Hsp70 as co-chaperones.
AT5G63120	RH30	265.1	-0.13043	0.15125	-0.86235	0.3885	0.94371	P-loop containing nucleoside triphosphate hydrolases superfamily protein.
AT1G54090	EXO70D2	226.59	-0.14063	0.1631	-0.86221	0.38857	0.94371	full_name=exocyst subunit exo70 family protein D2. exocyst subunit exo70 family protein D2. A member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into eight clusters on the phylogenetic tree.
AT1G01550	BPS1	937.04	0.092197	0.10695	0.86206	0.38865	0.94371	full_name=BYPASS 1. BPS1-like protein (DUF793). Encodes a protein  with no functionally characterized domains that to prevent the synthesis of a novel substance that moves from the root to the shoot, where it modifies shoot growth by interfering with auxin signaling.  Synthesis and delivery of this substance requires neither phloem nor endodermis.
AT1G43700	VIP1	1520	0.075246	0.087318	0.86175	0.38883	0.94371	full_name=VIRE2-interacting protein 1. VIRE2-interacting protein 1. Encodes a VirE2-interacting protein.  VIP1 mediates nuclear translocation of VirE2 via its amino half, and interacts with histone H2A via it carboxyl half. Involved in osmosensory response.
AT1G42550	PMI1	316.53	0.11629	0.13495	0.86173	0.38884	0.94371	full_name=PLASTID MOVEMENT IMPAIRED1. plastid movement impaired1. Encodes a plant-specific protein of unknown function that appears to be conserved among angiosperms.
AT5G51150		143.87	-0.16668	0.19344	-0.86166	0.38887	0.94371	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein.
AT1G08320	TGA9	166.15	-0.15749	0.18291	-0.86106	0.3892	0.94371	full_name=TGACG (TGA) motif-binding protein 9. bZIP transcription factor family protein.
AT1G63250		144.03	-0.16634	0.19326	-0.8607	0.38941	0.94371	DEA(D/H)-box RNA helicase family protein.
AT5G04440		418.99	-0.10144	0.11788	-0.86054	0.38949	0.94371	RAP release 2, galactose-binding-like domain protein, putative (DUF1997).
AT3G14360	ATOBL1	724.58	0.091756	0.10665	0.86037	0.38958	0.94371	alpha/beta-Hydrolases superfamily protein.
AT1G80310	MOT2	204.6	-0.1534	0.17836	-0.86006	0.38975	0.94371	full_name=molybdate transporter 2. sulfate transmembrane transporter. MOT2 encodes a molybdate transporter which locates to the vacuolar membrane. Loss-of-function (knock out) mutants show elevated molydate levels in rosette leaves and in fully senescent leaves, but decreased MoO4 levels in seeds. Under conditions of molybdate deficiency leaves from mot2::tDNA mutants show strongly reduced nitrate reductase activity. The mot2 gene is slightly expressed in young and mature leaves, but strongly in senescing leaves. This observation points to a function of MOT2 in molybdate transfer from leaves to seeds during plant senescence.
AT5G62580		272.44	0.12853	0.14945	0.86006	0.38976	0.94371	ARM repeat superfamily protein.
AT5G57360	ZTL	705.02	0.088435	0.10283	0.86005	0.38976	0.94371	full_name=ZEITLUPE. Galactose oxidase/kelch repeat superfamily protein. Encodes clock-associated PAS protein ZTL; Also known as FKF1-like protein 2 or ADAGIO1(ADO1). A protein containing a PAS domain  ZTL contributes to the plant fitness (carbon fixation, biomass) by influencing the circadian clock period. ZTL is the F-box component of an SCF complex implicated in the degradation of TOC1.
AT2G14045		205.36	0.14109	0.16406	0.86	0.38979	0.94371	c-Myc-binding protein.
AT1G47200	WPP2	241.74	0.14177	0.16489	0.85982	0.38989	0.94371	full_name=WPP domain protein 2. WPP domain protein 2. WPP family members contains an NE targeting domain. This domain, called the WPP domain  after a highly conserved Trp-Pro-Pro motif, is necessary  for NE targeting of WPP1. RNAi suppression of WPP2 resulted in reduced mitotic activity.
AT5G19770	TUA3	660.97	-0.085126	0.099019	-0.85969	0.38996	0.94371	full_name=tubulin alpha-3. tubulin alpha-3. tubulin 3
AT1G21450	SCL1	695.38	0.088549	0.10305	0.85931	0.39017	0.94371	full_name=SCARECROW-like 1. SCARECROW-like 1. Encodes a scarecrow-like protein (SCL1). Member of GRAS gene family.
AT1G04080	PRP39	1272.9	-0.084931	0.098881	-0.85892	0.39039	0.94371	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT4G25680		350.33	0.11493	0.13383	0.85877	0.39047	0.94371	PPPDE putative thiol peptidase family protein.
AT2G43160		1365.2	-0.078171	0.091064	-0.85842	0.39066	0.94371	ENTH/VHS family protein.
AT1G70780		3927.3	-0.099314	0.11573	-0.85812	0.39083	0.94371	hypothetical protein.
AT1G24120	ARL1	266.69	0.12721	0.14825	0.8581	0.39084	0.94371	full_name=ARG1-like 1. ARG1-like 1. encodes a DnaJ-like protein similar to ARG1 and ARL2 that are both involved in root and hypocotyl gravitropism response. However, null mutation in this gene does not result in defects in gravitropism. Gene is expressed in all tissues examined.
AT1G10930	RECQ4A	194.63	0.16167	0.18841	0.85808	0.39085	0.94371	DNA helicase (RECQl4A). DNA helicase involved in the maintenance of genome stability by modulation of the DNA damage response and suppression of homologous recombination.
AT4G03430	EMB2770	1542.1	0.06862	0.07998	0.85796	0.39091	0.94371	full_name=EMBRYO DEFECTIVE 2770. pre-mRNA splicing factor-like protein. Encodes a nuclear protein similar to the human U5 small ribonucleoprotein-associated 102-kD protein and to the yeast pre-mRNA splicing factors Prp1p and Prp6p. STA1 expression is upregulated by cold stress, and the sta1-1 mutant is defective in the splicing of the cold-induced COR15A gene. Luciferase imaging was used to isolate a recessive mutant, sta1-1, with enhanced stability of the normally unstable luciferase transcript. This mutation also causes the stabilization of some endogenous gene transcripts and has a range of developmental and stress response phenotypes.
AT2G32600		414.92	-0.1089	0.12694	-0.85793	0.39093	0.94371	hydroxyproline-rich glycoprotein family protein.
AT4G30760		281.15	-0.12635	0.14731	-0.85775	0.39103	0.94371	Putative endonuclease or glycosyl hydrolase.
AT5G42400	SDG25	166.98	-0.1478	0.17233	-0.85767	0.39108	0.94371	full_name=SET domain protein 25. SET domain protein 25. Encodes ATXR7 (ARABIDOPSIS TRITHORAX-RELATED7), required for histone H3-K4 methylation and for transcriptional activation of Flowering Locus C.
AT3G02580	STE1	157.54	0.15996	0.18657	0.85734	0.39126	0.94371	full_name=sterol 1. sterol 1. Brassinosteroid biosynthetic enzyme, catalyzes delta7 sterol C-5 desaturation step.  Mutant has dwarf phenotype.
AT2G18110		295.05	0.11901	0.13883	0.85724	0.39131	0.94371	Translation elongation factor EF1B/ribosomal protein S6 family protein.
AT2G40830	RHC1A	609.42	0.10372	0.12101	0.85713	0.39138	0.94371	full_name=RING-H2 finger C1A. RING-H2 finger C1A. Encodes a putative RING-H2 finger protein RHC1a.
AT2G13290		558.84	0.10792	0.12591	0.85712	0.39138	0.94371	beta-1,4-N-acetylglucosaminyltransferase family protein.
AT4G02480		6089.4	0.063518	0.074107	0.85711	0.39138	0.94371	AAA-type ATPase family protein.
AT1G07980	NF-YC10	542.67	0.10353	0.1208	0.857	0.39145	0.94371	full_name=nuclear factor Y, subunit C10. nuclear factor Y, subunit C10.
AT2G42450		631.58	0.08772	0.10238	0.85685	0.39153	0.94371	alpha/beta-Hydrolases superfamily protein.
AT5G58980	ATNCER3	165.72	-0.15619	0.1823	-0.85677	0.39157	0.94371	Neutral/alkaline non-lysosomal ceramidase.
AT3G08020		529.35	0.092953	0.10849	0.85676	0.39158	0.94371	PHD finger family protein.
AT1G27310	NTF2A	260.68	-0.13523	0.15789	-0.85649	0.39172	0.94371	full_name=nuclear transport factor 2A. nuclear transport factor 2A. Encodes an ortholog of yeast NTF2, a nuclear envelop transport protein that functions as the nuclear import receptor for RanGDP, an essential player in nucleocytoplasmic transport.
AT3G46290	HERK1	240.68	-0.12869	0.15034	-0.85601	0.39199	0.94371	full_name=hercules receptor kinase 1. hercules receptor kinase 1. Encodes HERCULES1 (HERK1), a receptor kinase regulated by Brassinosteroids and required for cell elongation during vegetative growth.
AT4G24330		239.58	-0.12918	0.15094	-0.85583	0.39209	0.94371	hypothetical protein (DUF1682).
AT3G55250	PDE329	295.55	0.11648	0.13615	0.85557	0.39224	0.94371	full_name=PIGMENT DEFECTIVE 329. calcium homeostasis regulator.
AT1G17990		466.12	0.12403	0.14497	0.85554	0.39225	0.94371	FMN-linked oxidoreductases superfamily protein.
AT3G26640	LWD2	129.33	-0.17183	0.20088	-0.85539	0.39233	0.94371	full_name=LIGHT-REGULATED WD 2. Transducin/WD40 repeat-like superfamily protein. Encodes LIGHT-REGULATED WD1 (LWD1), a clock proteins regulating circadian period length and photoperiodic flowering.
AT1G03130	PSAD-2	140.75	0.1642	0.19199	0.85526	0.39241	0.94371	full_name=photosystem I subunit D-2. photosystem I subunit D-2. Encodes a protein predicted by sequence similarity with spinach PsaD to be photosystem I reaction center subunit II (PsaD2)
AT5G58230	MSI1	421.92	-0.10174	0.11898	-0.85513	0.39248	0.94371	full_name=MULTICOPY SUPRESSOR OF IRA1. Transducin/WD40 repeat-like superfamily protein. Encodes a WD-40 repeat containing protein that functions in chromatin assembly as part of the CAF1 and FIE complex. Mutants exhibit parthenogenetic development that includes proliferation of unfertilized endosperm and embryos. In heterozygous plants 50% of embryos abort. Of the aborted embryos the early aborted class are homozygous and the later aborting lass are heterozygotes in which the defective allele is maternally transmitted. Other phenotypes include defects in ovule morphogenesis and organ initiation,as well as increased levels of heterochromatic DNA. MSI1 is needed for the transition to flowering. In Arabidopsis, the three CAF-1 subunits are encoded by FAS1, FAS2 and, most likely, MSI1, respectively. Mutations in FAS1 or FAS2 lead to increased frequency of homologous recombination and T-DNA integration in Arabidopsis. In the ovule, the MSI1 transcripts are accumulated at their highest level before fertilization and gradually decrease after fertilization. MSI is biallelically expressed, the paternall allele is expressed in the endosperm and embryo and is not imprinted. MSI1 forms a complex with RBR1 that is required for activation of the imprinted genes FIS2 and FWA. This activation is mediated by MSI1/RBR1 mediated repression of MET1.
AT5G17010		390.91	0.10459	0.12234	0.85487	0.39262	0.94371	Major facilitator superfamily protein.
AT5G65460	KAC2	215.47	-0.13622	0.15939	-0.8546	0.39278	0.94371	full_name=kinesin like protein for actin based chloroplast movement 2. kinesin like protein for actin based chloroplast movement 2. Kinesin that binds cyclin-dependent kinase CDKA;1 as homodimer or as heterodimer with KCA1
AT2G34160	IRP7	290.69	0.11498	0.13458	0.85434	0.39292	0.94371	Alba DNA/RNA-binding protein.
AT1G51310		449.09	0.10716	0.12547	0.85409	0.39305	0.94371	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase.
AT4G27500	PPI1	4448.9	0.064485	0.075532	0.85374	0.39325	0.94371	full_name=proton pump interactor 1. proton pump interactor 1. interacts with H+-ATPase, and regulates its activity
AT4G02520	GSTF2	6037.6	0.059054	0.069177	0.85367	0.39329	0.94371	full_name=glutathione S-transferase PHI 2. glutathione S-transferase PHI 2. Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002).  The expression of this gene is upregulated by herbicide safeners such as benoxacor and fenclorim.
AT4G29960	EBS7	272.5	-0.12365	0.14493	-0.85319	0.39355	0.94371	transmembrane protein.
AT2G39930	ISA1	170.02	-0.15319	0.17958	-0.85307	0.39362	0.94371	full_name=isoamylase 1. isoamylase 1. Encodes an isoamylase-type debranching enzyme. Mutations in this gene cause the loss of detectable isoamylase activity and the disruption of normal starch structure. Mutants have reduced starch content and abnormally structured amylopectins and phytoglycogens. It has been postulated that AtISA1 interacts with AtISA2 to form the Iso1 complex.
AT4G36800	RCE1	692.57	-0.17243	0.20213	-0.85307	0.39362	0.94371	full_name=RUB1 conjugating enzyme 1. RUB1 conjugating enzyme 1. RUB1 conjugating enzyme that conjugates CUL1 and is involved in auxin response and embryogenesis. RCE1 protein physically interacts with RBX1, which may be the E3 for CUL1.
AT1G05894		175.42	0.14797	0.17348	0.85296	0.39368	0.94371	hypothetical protein.
AT2G04030	CR88	3530.9	-0.063082	0.073959	-0.85293	0.3937	0.94371	Chaperone protein htpG family protein. Encodes a chloroplast-targeted 90-kDa heat shock protein located in the stroma involved in red-light mediated deetiolation response and crucial for protein import into the chloroplast stroma. Mutants are resistant to chlorate, have elongated hypocotyls in light, and affect the expression of NR2, CAB, and RBCS but NOT NR1 and NiR.
AT1G03900	ABCI18	459.98	-0.10999	0.12912	-0.85187	0.39429	0.94371	full_name=ATP-binding cassette I18. non-intrinsic ABC protein 4. member of NAP family, an heterogeneous subfamily of the ATP-binding Cassette (ABC) superfamily of membrane transporters. The NAPs proteins are characterized by having only one nucleotide-binding folds (NBFs) domain.
AT3G05680	EMB2016	676.7	-0.091212	0.10708	-0.85184	0.3943	0.94371	full_name=embryo defective 2016. embryo defective 2016.
AT4G37090		355.14	0.1331	0.15628	0.85168	0.39439	0.94371	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2, 6-diaminopimelate ligase.
AT4G16390	SVR7	180.67	-0.15449	0.18145	-0.8514	0.39455	0.94371	full_name=suppressor of variegation 7. pentatricopeptide (PPR) repeat-containing protein. Encodes a pentatricopeptide repeat protein, SVR7 (SUPPRESSOR OF VARIEGATION7), required for FtsH-mediated chloroplast biogenesis. It is involved in accumulation and translation of chloroplast ATP synthase subunits.
AT4G20330		634.33	0.087337	0.10259	0.85129	0.39461	0.94371	Transcription initiation factor TFIIE, beta subunit.
AT1G03280		309.44	0.11796	0.13868	0.85064	0.39497	0.94371	Transcription factor TFIIE, alpha subunit.
AT1G25350	OVA9	476.78	-0.11405	0.13408	-0.85064	0.39497	0.94371	full_name=ovule abortion 9. glutamine-tRNA ligase, putative / glutaminyl-tRNA synthetase, putative / GlnRS.
AT1G62300	WRKY6	139.11	-0.16306	0.19172	-0.8505	0.39504	0.94371	WRKY family transcription factor. Encodes a transcription factor WRKY6.  Regulates Phosphate1 (Pho1) expression in response to low phosphate (Pi) stress.
AT2G18280	TLP2	625.88	0.095676	0.11255	0.85011	0.39526	0.94371	full_name=tubby like protein 2. tubby like protein 2. Member of TLP family
AT2G40700	RH17	548.32	-0.10169	0.11965	-0.84995	0.39535	0.94371	P-loop containing nucleoside triphosphate hydrolases superfamily protein.
AT5G03900		579.26	0.093332	0.10982	0.84986	0.3954	0.94371	Iron-sulfur cluster biosynthesis family protein.
AT1G17145		1812.2	0.06965	0.081971	0.84969	0.3955	0.94371	RING/U-box superfamily protein.
AT1G63690	SPPL2	178.7	-0.14491	0.17058	-0.8495	0.3956	0.94371	full_name=SIGNAL PEPTIDE PEPTIDASE-LIKE 2. SIGNAL PEPTIDE PEPTIDASE-LIKE 2.
AT5G44090		2228.1	0.081556	0.09607	0.84893	0.39592	0.94371	Calcium-binding EF-hand family protein.
AT3G20430		227.64	0.14416	0.16985	0.84875	0.39602	0.94371	phosphorylated adapter RNA export-like protein.
AT1G76490	HMG1	1056.3	-0.081442	0.095967	-0.84864	0.39608	0.94371	full_name=hydroxy methylglutaryl CoA reductase 1. hydroxy methylglutaryl CoA reductase 1. Encodes a 3-hydroxy-3-methylglutaryl coenzyme A reductase, which is involved in melavonate biosynthesis and performs the first committed step in isoprenoid biosynthesis. Expression is activated in dark in leaf tissue but not controlled by light in the root (confine
AT1G45976	SBP1	602.38	0.088821	0.10469	0.84842	0.39621	0.94371	full_name=S-ribonuclease binding protein 1. S-ribonuclease binding protein 1.
AT1G17810	BETA-TIP	18441	0.084053	0.09912	0.84799	0.39645	0.94371	full_name=beta-tonoplast intrinsic protein. beta-tonoplast intrinsic protein. beta-tonoplast intrinsic protein (beta-TIP) mRNA, complete
AT4G35140		301.52	0.11448	0.13507	0.84752	0.3967	0.94371	Transducin/WD40 repeat-like superfamily protein.
AT2G17290	CPK6	204.99	-0.13436	0.15854	-0.84752	0.39671	0.94371	full_name=calcium dependent protein kinase 6. Calcium-dependent protein kinase family protein. Encodes calcium dependent protein kinase 6 (CPK6), a member of the Arabidopsis CDPK gene family.  CDPKs contain an intrinsic Ca2+-activation domain with four EF hand Ca2+-binding sites.  CDPKs protein kinases have been proposed to function in multiple plant signal transduction pathways downstream of [Ca2+]cyt elevations, thus transducing various physiological responses.  CPK6 is expressed in both guard cells and mesophyll cells.  Functions in guard cell ion channel regulation.   ABA and Ca(2+) activation of slow-type anion channels and, interestingly, ABA activation of plasma membrane Ca(2+)-permeable channels were impaired in independent alleles of single and double cpk3cpk6 mutant guard cells.  Furthermore, ABA- and Ca(2+)-induced stomatal closing were partially impaired in these cpk3cpk6 mutant alleles.  The protein kinase CPK6 is shown in biochemical assays to be directly activated by elevations in calcium concentrations in the physiological range (Laanements et al., 2013 PlantPhys.; PMID: 23766366). These data correlate with the in vivo function of CPK6 in Ca2+ and ABA activation of S-type anion channels (Mori et al., 2006 PLoS Biol.;  PMID: 17032064) and the ability of CPK6 to mediate ABA activation of SLAC1 (Brandt et al., 2012 PNAS; PMID: 22689970).
AT2G31060	EMB2785	1091	-0.094168	0.11111	-0.8475	0.39672	0.94371	full_name=EMBRYO DEFECTIVE 2785. elongation factor family protein.
